,0
21,https://www.spiegel.de/politik/deutschland/nordrhein-westfalen-zieht-mit-lindner-als-spitzenkandidat-in-die-bundestagswahl-a-cea69fd2-b3d5-4fae-824b-4705bd2c10f6
22,https://www.spiegel.de/politik/deutschland/news-lockdown-ueber-ostern-reisewuensche-der-deutschen-warnung-der-intensivmediziner-a-fa5b8e8c-a521-4c90-a01f-236987711d58
23,https://www.spiegel.de/politik/deutschland/christian-lindner-auf-dem-fdp-dreikoenigstreffen-lieber-finanzminister-als-darth-vader-a-550d758c-656d-4a17-b0a2-38acd85fd108
24,https://www.spiegel.de/politik/deutschland/corona-massnahmen-michael-mueller-verspricht-stufenplan-fuer-oeffnungen-bis-anfang-maerz-a-1ec30d16-0c89-4238-b798-b1cb4285bc81
25,https://www.spiegel.de/politik/deutschland/corona-krise-bayern-fuehrt-ffp2-maskenpflicht-im-nahverkehr-und-supermarkt-ein-a-b72e3c5a-fb75-4085-b40d-293f5ed5b9ea
26,https://www.spiegel.de/politik/deutschland/cdu-peter-tauber-zieht-sich-vorzeitig-aus-der-politik-zurueck-a-2ca25676-7345-4990-b178-9fdb1455b12b
27,https://www.spiegel.de/politik/deutschland/klaus-lederer-kultursenator-kritisiert-jens-spahn-wegen-corona-politik-a-c57b0c3d-f84b-4a20-8b01-08f41bc2378d
28,https://www.spiegel.de/politik/thomas-tallowitz-will-pellworm-zur-sterneninsel-machen-dafuer-muss-es-dunkler-werden-a-be4d6480-0002-0001-0000-000177693555
29,https://www.spiegel.de/politik/deutschland/cdu-csu-und-spd-einigen-sich-auf-frauenquote-in-vorstaenden-a-c870f283-91aa-4b30-a7cb-49a0fb024ffa
30,https://www.spiegel.de/politik/deutschland/fdp-thueringens-ex-ministerpraesident-thomas-kemmerich-verzichtet-auf-spitzenkandidatur-a-2d192b3a-75b0-4c83-8749-f57cfca29b62
31,https://www.spiegel.de/politik/deutschland/angela-merkel-ueber-ihre-corona-politik-mir-bricht-das-herz-a-0bb88a46-9849-4596-9934-910268f14c04
32,https://www.spiegel.de/politik/deutschland/bye-bye-bundeswehr-a-65989693-a0ce-41c5-ba9b-e89920b251a2
33,https://www.spiegel.de/politik/deutschland/bjoern-hoecke-durchsuchung-im-wohnhaus-des-thueringer-afd-chefs-a-aeb4eaf2-f75f-4aa6-9cac-aab5ea4adf72
34,https://www.spiegel.de/politik/deutschland/corona-impfstoff-und-wie-er-verteilt-werden-soll-das-mammutprojekt-a-ac45ea22-a8be-4f03-838c-985aea53934b
35,https://www.spiegel.de/politik/deutschland/news-jens-spahn-masken-affaeren-corona-katastrophe-in-brasilien-a-a6b03759-3f57-4709-8d02-65c61a2b6d7d
36,https://www.spiegel.de/politik/deutschland/corona-pandemie-jens-spahn-und-rki-chef-lothar-wieler-zur-aktuellen-lage-livestream-a-2301f6a4-88d5-49c2-b755-3fcb3971c8ab
37,https://www.spiegel.de/politik/deutschland/markus-soeder-und-sebastian-kurz-wenn-baeume-sprechen-koennten-a-058fe59e-7733-46f7-b83a-c0052e983b9d
38,https://www.spiegel.de/politik/deutschland/wochenrueckblick-die-k-frage-der-stille-held-von-wuhan-und-die-rettung-des-deutschen-stromnetzes-podcast-a-4af2db48-b042-41e2-86e0-d4a3c3bad706
39,https://www.spiegel.de/politik/deutschland/corona-impfstoff-berlins-gesundheitssenatorin-kritisiert-bundesregierung-a-9a386dc4-9521-44aa-8199-fa14c4ff256d
40,https://www.spiegel.de/politik/deutschland/hebammen-waehrend-der-pandemie-so-ignoriert-die-politik-corona-heldinnen-a-7a8f6f08-9df5-4e75-b1d1-e50d69aa87ea
41,https://www.spiegel.de/politik/deutschland/dietmar-bartsch-und-waffenexporte-nach-israel-linken-abgeordnete-kritisieren-eigenen-spitzenkandidaten-a-d45cae7a-572d-4107-9bb3-c06fe6da1ee5
42,https://www.spiegel.de/politik/deutschland/annalena-baerbock-reaktionen-auf-die-gruene-kanzlerkandidatin-a-97149165-dacc-44d2-8204-f1401ac1db33
43,https://www.spiegel.de/politik/deutschland/jens-spahn-warnt-vor-zusammenbruch-des-gesundheitssystems-im-april-a-f5514b30-7e75-497a-bb2f-a1c64d6c4b90
44,https://www.spiegel.de/politik/deutschland/cdu-csu-und-spd-feilschen-um-die-neubesetzung-diverser-spitzenjobs-das-grosse-geschacher-a-00000000-0002-0001-0000-000175304190
45,https://www.spiegel.de/politik/corona-die-regierung-muss-die-impfstoffproduktion-endlich-mit-aller-macht-ankurbeln-a-a262ebeb-86b1-47ca-9e7e-98e1a7b9dbe7
46,https://www.spiegel.de/politik/deutschland/niedersachsen-will-aufhebung-der-maskenpflicht-noch-mal-ueberdenken-a-40ef73de-47e7-4f23-9c4b-b92825a7bb90
47,https://www.spiegel.de/politik/deutschland/jens-spahn-soll-sich-erklaeren-rolf-muetzenich-erhoeht-druck-in-maskenstreit-a-10592b2e-d7c6-44e5-93e4-b37b922d706c
48,https://www.spiegel.de/politik/deutschland/news-die-lage-am-morgen-joe-biden-corona-impfungen-armin-laschet-bruecken-lockdown-a-d2f5e259-575a-431b-9704-da46c21309d5
49,https://www.spiegel.de/politik/deutschland/deutscher-bundestag-diaeten-fuer-abgeordnete-sinken-zum-ersten-mal-a-97b94dc0-36c3-4255-9859-bb157705c2f4
50,https://www.spiegel.de/politik/deutschland/jens-spahns-deal-fuer-schweizer-maskenfirma-emix-gesundheitsministerium-bestellte-fuer-967-millionen-euro-masken-a-6b7e92c8-0002-0001-0000-000176418822
51,https://www.spiegel.de/politik/deutschland/super-wahljahr-warum-die-briefwahl-ausgerechnet-den-gruenen-nutzt-a-00000000-0002-0001-0000-000175089046
52,https://www.spiegel.de/politik/armin-laschet-annalena-baerbock-olaf-scholz-kanzlerkandidaten-in-erster-tv-debatte-vor-bundestagswahl-a-fc4b72b1-d432-4ded-95b9-1c4c0d7f79c9
53,https://www.spiegel.de/politik/finanzamt-karlsruhe-liess-duftstoff-entwickeln-das-parfum-das-nach-geld-riecht-a-dc243d41-0002-0001-0000-000177779158
54,https://www.spiegel.de/politik/deutschland/corona-infektionsschutzgesetz-fdp-warnt-vor-blamage-im-bundestag-a-0f98cdf5-2ba4-4376-9073-dab1cd7ac817
55,https://www.spiegel.de/politik/deutschland/coronavirus-deutliche-mehrheit-ist-laut-umfrage-gegen-vorteile-fuer-geimpfte-a-fc5310b3-ccb3-4a81-b7c8-2356557eab6c
56,https://www.spiegel.de/politik/deutschland/joschka-fischer-und-alexander-graf-lambsdorff-im-interview-wir-muessen-russland-dort-treffen-wo-es-wirklich-weh-tut-a-0f2c7fe6-ccf2-4a79-81ea-8d382ca6f580
57,https://www.spiegel.de/politik/deutschland/friedrich-merz-die-cdu-braucht-klare-fuehrung-a-6421e060-8436-499c-abab-3492e729ca28
58,https://www.spiegel.de/politik/deutschland/corona-deutschland-erhaelt-bis-ende-januar-nur-vier-millionen-impfdosen-a-0b9c39f9-92da-462e-8459-09c4e1d15859
59,https://www.spiegel.de/politik/deutschland/mecklenburg-vorpommern-manuela-schwesig-plaediert-fuer-kontaktlosen-urlaub-a-29fdaa64-deba-483e-8c24-f325c19b920e
60,https://www.spiegel.de/politik/corona-schnelltest-pflicht-in-altenheimen-wir-versuchen-uns-selbst-hilfe-zu-holen-a-cd9b0cd3-629f-44e5-87b6-7787ba6bbf8c
61,https://www.spiegel.de/politik/deutschland/bundestag-lobbyarbeit-und-nebeneinkuenfte-maximale-transparenz-maximale-kontrolle-a-e4232779-c044-4529-b361-5d8df3f02bf8
62,https://www.spiegel.de/politik/deutschland/corona-krise-sonderrechte-fuer-geimpfte-das-sagt-der-ethikrat-a-52a36864-7a46-4698-826c-317a2b9d1386
63,https://www.spiegel.de/politik/deutschland/news-gruene-annalena-baerbock-nahost-konflikt-grundgesetz-markus-soeder-a-705f604f-9e48-4b48-9c5b-74dec921d13b
64,https://www.spiegel.de/politik/deutschland/markus-soeder-csu-und-robert-habeck-gruene-im-doppel-interview-a-ff5512db-d342-4fe3-8e51-cb04a7cd8f27
65,https://www.spiegel.de/politik/deutschland/kanzlerin-angela-merkel-vertraut-markus-soeder-glaubt-die-grosse-mehrheit-der-deutschen-a-4533d8af-5046-4c44-8083-cb3934fb9c4c
66,https://www.spiegel.de/politik/deutschland/deutschland-verweigert-genehmigungen-fuer-fluege-aus-russland-a-a99f526a-df2f-4f3e-8ae0-b0ba2b1a6f09
67,https://www.spiegel.de/politik/deutschland/helge-braun-uni-giessen-prueft-dissertation-von-kanzleramtsminister-a-ed9984a9-18dc-4b4d-9e8c-dbad43e19e97
68,https://www.spiegel.de/politik/deutschland/corona-impfstoff-peter-tschentscher-beklagt-ungerechte-verteilung-a-4aae01b0-b096-4339-aae4-5014bd55ef37
69,https://www.spiegel.de/politik/deutschland/hamburg-corona-regeln-fuer-jogger-an-alster-und-elbe-gilt-maskenpflicht-a-84e50d97-16c8-4f4d-8cba-4b903bcf179b
70,https://www.spiegel.de/politik/deutschland/die-linke-hunderte-neueintritte-nach-parteitag-a-3c4e7607-e374-42a3-90cb-9479ee7d75ec
71,https://www.spiegel.de/politik/deutschland/armin-laschet-vs-markus-soeder-wolfgang-schaeuble-volker-bouffier-ralph-brinkhaus-entscheiden-sie-die-kanzlerfrage-a-81a41809-351b-427b-a46d-ef2c40e50aaf
72,https://www.spiegel.de/politik/deutschland/gruene-jugend-warum-sollten-grundschueler-waehlen-duerfen-georg-kurz-a-17e28442-a57d-4246-be47-6f082de56ed0
73,https://www.spiegel.de/politik/deutschland/kanzler-kandidatur-in-der-union-armin-laschet-will-noch-heute-mit-markus-soeder-sprechen-a-5351568a-1483-4869-ba08-6e67649ca2fa
74,https://www.spiegel.de/politik/deutschland/corona-impfskepsis-bei-aerzten-und-pflegekraeften-querdenker-in-weiss-a-00000000-0002-0001-0000-000174784596
75,https://www.spiegel.de/politik/deutschland/corona-politik-notbremse-osterruhe-gottvertrauen-die-staerksten-o-toene-dieser-chaoswoche-a-5c2c73ad-2647-4186-9e13-c7350e33bd95
76,https://www.spiegel.de/politik/deutschland/armin-laschet-vs-markus-soeder-kanzlerkandidaten-im-check-a-ceaaf53a-ddf1-47f9-a99b-ffb346fb66f3
77,https://www.spiegel.de/politik/deutschland/fluechtlinge-gericht-stoppt-abschiebungen-nach-griechenland-a-4bd6745b-1707-4faf-b4b8-0c0e95d7ee5b
78,https://www.spiegel.de/politik/news-angela-merkel-joe-biden-coronavirus-astrazeneca-jens-spahn-a-4c4ae1cc-4bb9-42f1-a14a-96d11a3bf75f
79,https://www.spiegel.de/politik/deutschland/clubhouse-fuer-politiker-ist-ein-auftritt-extrem-duennes-eis-a-b7844491-a93f-4068-9395-c563b6fc7099
80,https://www.spiegel.de/politik/deutschland/coronavirus-das-sagt-markus-soeder-zur-impfstrategie-livestream-a-70c289f5-c246-44aa-a421-38ba79d3f749
81,https://www.spiegel.de/politik/deutschland/corona-kostenlose-selbsttests-wohl-vorerst-nicht-ueberall-woran-liegt-s-a-a8e3c654-dd72-484a-bbba-43cb13eaebeb
82,https://www.spiegel.de/politik/deutschland/corona-maskenaffaere-unionsfraktion-plant-schaerfere-transparenzregeln-a-3ab2d835-0c4e-4b21-b241-a0ba75e88c80
83,https://www.spiegel.de/politik/deutschland/cdu-armin-laschet-zum-treffen-mit-neuer-partei-spitze-livestream-a-487910e4-b920-4fef-aa31-6f1b6a18e55d
84,https://www.spiegel.de/politik/deutschland/benzin-preis-olaf-scholz-und-andreas-scheuer-gegen-weitere-erhoehungen-a-d202f967-a61b-4da1-b08c-3eadb5152bf0
85,https://www.spiegel.de/politik/deutschland/corona-diese-verschaerften-regeln-gelten-jetzt-a-ed4aa473-b963-4a47-ba9b-352d9edecb65
86,https://www.spiegel.de/politik/deutschland/hetzjagd-auf-vermeintlichen-verbrecher-als-jemand-kinderficker-an-seine-haustuer-schmierte-schrieb-er-sein-testament-a-9bcf1cda-897c-4db2-acbf-1fd7d1ea4e67
87,https://www.spiegel.de/politik/deutschland/corona-impfungen-mit-astrazeneca-fuer-menschen-ueber-60-jahren-a-dc8c018a-6933-47a5-848e-af6212755c9d
88,https://www.spiegel.de/politik/corona-mutation-in-grossbritannien-eu-kommission-spricht-sich-gegen-pauschale-flugverbote-aus-a-a9122739-1eec-4750-bab5-b4838ab8f8a1
89,https://www.spiegel.de/politik/deutschland/unionsabgeordnete-verlangen-aussprache-in-der-k-frage-a-28996d1b-5c86-41d0-8273-cad682e949e6
90,https://www.spiegel.de/politik/deutschland/digitalpolitische-sprecherin-der-afd-ist-schwester-von-grossinvestor-des-technologiesektors-a-f76f86db-0ac0-4186-b6fe-0355ec3eb4f7
91,https://www.spiegel.de/politik/deutschland/andrea-nahles-als-sonderberaterin-der-eu-kommission-comeback-in-bruessel-a-a62e4874-9c21-4a4c-8671-cb4b1676ef39
92,https://www.spiegel.de/politik/deutschland/annegret-kramp-karrenbauer-will-fuer-saarbruecken-in-den-bundestag-a-96ff68ab-410a-4266-8d9c-b0fef048ea02
93,https://www.spiegel.de/politik/deutschland/corona-massnahmen-der-diktator-in-uns-kolumne-a-00000000-0002-0001-0000-000174972850
94,https://www.spiegel.de/politik/werteunion-waehlt-max-otte-zum-vorsitzenden-a-3ff5aed2-3a27-4dd5-8333-fa1c17d0af23
95,https://www.spiegel.de/politik/deutschland/das-spiegel-projekt-republik-21-geht-an-den-start-a-feb5bb7a-fbea-4ef9-8ef6-48e926f544ef
96,https://www.spiegel.de/politik/deutschland/thueringen-fdp-abgeordnete-will-fuer-neuwahl-des-landtags-stimmen-a-861c4041-b5b8-41d9-8c85-2da02833592b
97,https://www.spiegel.de/politik/corona-in-deutschland-bodo-ramelow-plaediert-fuer-komplett-oeffnung-im-herbst-a-3434024a-875d-40a7-85f4-02e464a42531
98,https://www.spiegel.de/politik/deutschland/die-gruene-wand-kolumne-a-b7b9fe78-9ce6-4361-b420-b1f0fd02f583
99,https://www.spiegel.de/politik/deutschland/prominente-gruene-fordern-ministerium-zur-durchsetzung-von-chancengleichheit-a-cabb42af-4d5f-48a8-b09f-c26d57b115d5
100,https://www.spiegel.de/politik/deutschland/astrazeneca-vs-eu-kommission-vertragsrechtsexperte-lotet-moeglichkeiten-fuer-mehr-impfstoffproduktion-aus-a-f0d1352a-6767-4608-9afe-ae57a9c7d20f
101,https://www.spiegel.de/politik/deutschland/cdu-konservative-ohne-fuehrungsfigur-ein-neuer-friedrich-merz-gesucht-a-00000000-0002-0001-0000-000175196795
102,https://www.spiegel.de/politik/deutschland/die-woche-frontstadt-hongkong-corona-jugend-windpark-betrueger-podcast-a-87afe93d-9994-4540-96b1-e83310484a8b
103,https://www.spiegel.de/politik/deutschland/maischberger-mit-markus-soeder-und-olaf-scholz-zu-maskenstreit-und-wahl-2021-a-2feab050-14bd-4148-84ff-01cee147c53d
104,https://www.spiegel.de/politik/deutschland/angela-merkel-ueber-corona-impfstoff-kanzlerin-verteidigt-in-zdf-interview-beschaffungsstrategie-a-a4ef9658-0e88-48b6-811e-2eaa2d9d2155
105,https://www.spiegel.de/politik/deutschland/maut-untersuchungsausschuss-ex-staatssekretaer-entlastet-verkehrsminister-andreas-scheuer-a-17cdb6a3-b62b-4842-9c79-dd328acdb93a
106,https://www.spiegel.de/politik/deutschland/machtkampf-in-der-union-armin-laschet-warnt-vor-one-man-show-a-20c5aa23-8159-41d3-82eb-73f01fb52513
107,https://www.spiegel.de/politik/deutschland/corona-mutation-in-grossbritannien-flugpassagiere-aus-london-an-flughaefen-gestoppt-a-ff1c2ff5-2972-475a-a400-9ed4dd9e4e94
108,https://www.spiegel.de/politik/deutschland/cdu-in-suhl-will-umstrittene-spende-nach-ruecktritt-von-mark-hauptmann-abgeben-a-69fccbda-f44d-489e-9367-16f8c486588a
109,https://www.spiegel.de/politik/deutschland/bundestagswahl-moegliche-koalition-mit-linken-spaltet-anhaenger-von-spd-und-gruenen-a-16649930-3a31-462c-9e4a-b614644165f2
110,https://www.spiegel.de/politik/deutschland/norbert-roettgen-fordert-wiederaufnahme-von-abschiebungen-nach-syrien-a-9e222d17-474e-4a34-8434-756d2a5542fc
111,https://www.spiegel.de/politik/deutschland/cdu-csu-bundestagsfraktion-brinkhaus-und-dobrindt-draengen-parteichefs-zu-rascher-klaerung-der-k-frage-a-8cb5ed2d-9497-4693-be49-c684996665c2
112,https://www.spiegel.de/politik/deutschland/baden-wuerttemberg-afd-verliert-direktmandate-an-die-gruenen-a-5a4de010-db15-4151-945f-231aa773cab9
113,https://www.spiegel.de/politik/deutschland/proteste-gegen-corona-politik-in-weil-am-rhein-bundesverfassungsgericht-bestaetigt-verbot-von-querdenken-demo-a-d7b8c028-f31f-4ca8-ac9d-c23580c8ac0a
114,https://www.spiegel.de/politik/deutschland/coronavirus-in-deutschland-laender-und-kommunen-jeder-macht-was-er-will-a-b02b557f-0002-0001-0000-000176418804
115,https://www.spiegel.de/politik/deutschland/eu-droht-impfstoff-herstellern-mit-exportverbot-a-2be20dec-5a7b-4d1e-b58e-e48b964dc653
116,https://www.spiegel.de/politik/deutschland/lobbycontrol-im-interview-die-cdu-sollte-den-wirtschaftsrat-nicht-mehr-in-den-vorstand-einladen-a-20fd1256-0886-4b2e-88d7-9fbcbfea5efc
117,https://www.spiegel.de/politik/deutschland/berlin-innensenator-andreas-geisel-stellt-neuen-anti-terror-plan-vor-a-0ced3897-2b41-4e3f-90a9-d9e842097b33
118,https://www.spiegel.de/politik/deutschland/maut-affaere-opposition-darf-zugriff-auf-maildaten-von-andreas-scheuer-ersuchen-a-1152bba8-31f0-4ba6-a65e-bdbceb8ac600
119,https://www.spiegel.de/politik/deutschland/landtagswahlen-2021-in-thueringen-sachsen-anhalt-mecklenburg-vorpommern-instabile-verhaeltnisse-a-9fb3f53c-6ca6-472a-bcd0-3a040ba2786b
120,https://www.spiegel.de/politik/deutschland/deutschlands-zuwanderungspolitik-auslaender-rein-kolumne-a-3e5f047b-0002-0001-0000-000177693546
121,https://www.spiegel.de/politik/deutschland/corona-jens-spahn-rechtfertigt-impfstoff-beschaffung-der-bundesregierung-a-69c8fc52-ac2c-4f13-b7a9-b8245795b249
122,https://www.spiegel.de/politik/deutschland/corona-impfung-aerzte-sollen-laut-gesundheitsministerium-ab-april-impfen-a-c4803bfd-72e6-49ed-b385-cf3d3edfebb4
123,https://www.spiegel.de/politik/deutschland/corona-der-impfstoff-haette-frueher-nach-deutschland-kommen-koennen-und-muessen-a-00000000-0002-0001-0000-000174419247
124,https://www.spiegel.de/politik/deutschland/corona-hamburg-verhaengt-naechtliche-ausgangssperre-a-5162d661-cf44-4601-8d6b-173762b6fa74
125,https://www.spiegel.de/politik/deutschland/corona-astrazeneca-impfung-in-deutschland-ausgesetzt-a-c449c319-bd29-47f8-87fb-9ec76d99c967
126,https://www.spiegel.de/politik/deutschland/jens-spahn-weist-vorwuerfe-um-corona-masken-zurueck-fuer-den-infektionsschutz-nicht-relevant-a-19589233-21a8-4b2f-928a-fa240762f8bd
127,https://www.spiegel.de/politik/sterbehilfe-klaus-reinhardt-zur-politischen-debatte-ueber-suizidassistenz-a-9e810bac-0002-0001-0000-000177244273
128,https://www.spiegel.de/politik/deutschland/scholz-beharrt-auf-homeoffice-pflicht-bis-ende-juni-a-24172158-e0f7-4644-bf1e-c57fe4f7cd5f
129,https://www.spiegel.de/politik/deutschland/erfolgreiche-klimaklage-jetzt-bloss-kein-kulturkampf-a-504b72f8-9951-44b2-bde8-f46f249fd3c9
130,https://www.spiegel.de/politik/deutschland/corona-bremen-will-friseur-hausbesuche-stoppen-a-7da3ac4f-1af0-4fae-95b9-c16dc791a7fd
131,https://www.spiegel.de/politik/deutschland/landtagswahl-rheinland-pfalz-2021-alle-wahlkreis-ergebnisse-a-fbd2f766-df16-4e22-b338-a48014e56f03
132,https://www.spiegel.de/politik/deutschland/corona-impfstoff-treffen-von-astrazeneca-mit-eu-ohne-loesung-a-2e3f7b0a-24c2-49cc-b284-807e7c746663
133,https://www.spiegel.de/politik/deutschland/winfried-kretschmann-ich-habe-die-csu-immer-ein-bisschen-still-bewundert-a-81318cc8-7e78-4ee5-b254-a7df3da2f419
134,https://www.spiegel.de/politik/deutschland/lorenzianer-sekte-in-sachsen-und-corona-endzeit-im-erzgebirge-a-caaed27f-626b-449e-a013-5f1a7ac12f5b
135,https://www.spiegel.de/politik/deutschland/corona-pandemie-angela-merkel-sieht-uebergang-in-neue-pandemiephase-mit-berechtigten-hoffnungen-a-7e58ad3a-fd9c-43fe-b434-9de76b215fbe
136,https://www.spiegel.de/politik/abgeordnetenwatch-zu-nebeneinkuenften-das-ist-kein-fall-baerbock-das-hat-system-a-adf90236-d965-4809-aca6-d391645c6a57
137,https://www.spiegel.de/politik/deutschland/bundestagswahl-syrischer-fluechtling-zieht-kandidatur-wegen-bedrohung-zurueck-a-f5af6177-b056-4f89-b0fd-b2510419b783
138,https://www.spiegel.de/politik/deutschland/wirtschaftsweisen-personalie-armin-laschet-wirft-olaf-scholz-arroganz-und-ignoranz-vor-a-05cf5012-e4f6-44a9-a876-fef38c75874b
139,https://www.spiegel.de/politik/deutschland/cdu-und-csu-wollen-im-wahlkampf-jetzt-inhaltlich-ueberzeugen-a-4a72eba8-88e7-41f1-bf93-090979e99d3b
140,https://www.spiegel.de/politik/deutschland/corona-kampf-drei-tage-im-gesundheitsamt-wollen-sie-mal-eine-dritte-welle-sehen-a-3f57cd9e-0002-0001-0000-000176746230
141,https://www.spiegel.de/politik/nahost-heiko-maas-verurteilt-raketenterror-der-hamas-a-b221549d-1d21-41ce-8170-ce58d8cca9ef
142,https://www.spiegel.de/politik/deutschland/peter-michael-diestel-die-cdu-hat-einen-tragischen-weg-vor-sich-a-e0e08773-6285-4b92-b9bc-9a8bfb2b6b40
143,https://www.spiegel.de/politik/deutschland/kandidatenrenen-in-der-union-die-oeffentliche-demuetigung-des-armin-laschet-a-5743b03f-8eab-4ff4-8001-a7e85cce0c1f
144,https://www.spiegel.de/politik/deutschland/news-des-tages-corona-bernie-sanders-leroy-sane-finnwale-a-6e431516-2443-4944-9c42-44f6ab19b6d4
145,https://www.spiegel.de/politik/deutschland/armin-laschet-mehrheit-der-deutschen-haelt-neuen-cdu-chef-fuer-keine-gute-wahl-a-cea4e8e4-ebc6-48d1-bc8f-6951261a0304
146,https://www.spiegel.de/politik/deutschland/rheinland-pfalz-wahl-prognose-sieht-spd-vor-cdu-gruene-verdoppeln-ergebnis-a-bec948ee-a822-41c0-8f74-a8b4a8a16f67
147,https://www.spiegel.de/politik/deutschland/nordrhein-westfalen-armin-laschet-gegen-fruehere-rueckgabe-von-grundrechten-a-49e9d80e-35ac-4828-b94a-8bd0e7464a21
148,https://www.spiegel.de/politik/deutschland/corona-pandemie-spd-macht-weiter-druck-bei-kinderkrankentage-regelung-a-153ae3ce-c64b-4686-b780-11b72f1400fa
149,https://www.spiegel.de/politik/deutschland/angela-merkel-plaediert-fuer-schnelle-nachbesserungen-beim-klimaschutzgesetz-a-c981400b-38aa-4795-a713-2eca946b2451
150,https://www.spiegel.de/politik/deutschland/islamischer-staat-haftbefehl-gegen-mutmasslichen-geldbeschaffer-erlassen-a-ef31d937-11e5-4dd3-9b42-f1264cf080f8
151,https://www.spiegel.de/politik/deutschland/bundesrechnungshof-fuerchtet-mangelnde-transparenz-bei-beratereinsaetzen-a-df084e12-2118-4476-b83f-68415728a315
152,https://www.spiegel.de/politik/deutschland/coronavirus-karl-lauterbach-gegen-rueckkehr-zum-praesenzunterricht-a-7f2c0e46-728b-4ff3-8ee0-924d81ab5766
153,https://www.spiegel.de/politik/deutschland/corona-jens-spahn-kuendigt-impfung-fuer-jugendliche-bis-ende-der-sommerferien-an-a-435050c2-3189-4051-9425-d47aa6e5e145
154,https://www.spiegel.de/politik/deutschland/corona-lockdown-familienministerin-franziska-giffey-zur-lage-in-den-kitas-livestream-a-25913e76-f8f7-4109-b574-6f96547bbbfa
155,https://www.spiegel.de/politik/deutschland/pflegereform-bundesregierung-plant-hoeheren-beitrag-fuer-kinderlose-a-8404a3c3-67a1-468d-bc00-e975d0051810
